"","plot","species","abd","canopy","depth","density","creek","size"
"1562",54,"Sphaeramia orbicularis",0,98.18,40.4,47.85714286,85.87,NA
"1563",54,"Chanos chanos",0,98.18,40.4,47.85714286,85.87,NA
"1564",54,"Plectorhinchus gibbosus",0,98.18,40.4,47.85714286,85.87,NA
"1565",54,"Lutjanus fulviflamma",0,98.18,40.4,47.85714286,85.87,NA
"1566",54,"Tetradontidae",0,98.18,40.4,47.85714286,85.87,NA
"1567",55,"Butis butis",0,86.22,20.7,21.85714286,142.7,NA
"1568",55,"Halicampus grayii",0,86.22,20.7,21.85714286,142.7,NA
"1569",55,"Apogon amboinensis",0,86.22,20.7,21.85714286,142.7,NA
"1570",55,"Gobidae",0,86.22,20.7,21.85714286,142.7,NA
"1571",55,"Apogon hyalosoma",0,86.22,20.7,21.85714286,142.7,NA
"1572",55,"Eleotris fusca",0,86.22,20.7,21.85714286,142.7,NA
"1573",55,"Zenarchopterus dispar",0,86.22,20.7,21.85714286,142.7,NA
"1574",55,"Acentrogobius caninus",0,86.22,20.7,21.85714286,142.7,NA
"1575",55,"Glosogobius",0,86.22,20.7,21.85714286,142.7,NA
"1576",55,"Horaichthyidae",0,86.22,20.7,21.85714286,142.7,NA
"1577",55,"Siganus lineatus",0,86.22,20.7,21.85714286,142.7,NA
"1578",55,"Acentrogobius sp",0,86.22,20.7,21.85714286,142.7,NA
"1579",55,"Arothron hispidus",0,86.22,20.7,21.85714286,142.7,NA
"1580",55,"Siganus vermiculatus",0,86.22,20.7,21.85714286,142.7,NA
"1581",55,"Bostrychus sinensis",0,86.22,20.7,21.85714286,142.7,NA
"1582",55,"Toxotes jaculatrix",0,86.22,20.7,21.85714286,142.7,NA
"1583",55,"Strongylura leiura",0,86.22,20.7,21.85714286,142.7,NA
"1584",55,"Liza macrolepsis",0,86.22,20.7,21.85714286,142.7,NA
"1585",55,"Scatophagus argus",0,86.22,20.7,21.85714286,142.7,NA
"1586",55,"Gerres limbatus",0,86.22,20.7,21.85714286,142.7,NA
"1587",55,"Orange fish",0,86.22,20.7,21.85714286,142.7,NA
"1588",55,"Apogonidae 3",0,86.22,20.7,21.85714286,142.7,NA
"1589",55,"Lutjanus argentimaculatus",0,86.22,20.7,21.85714286,142.7,NA
"1590",55,"Caranx sexfasciatus",0,86.22,20.7,21.85714286,142.7,NA
"1591",55,"Sphaeramia orbicularis",0,86.22,20.7,21.85714286,142.7,NA
"1592",55,"Chanos chanos",0,86.22,20.7,21.85714286,142.7,NA
"1593",55,"Plectorhinchus gibbosus",0,86.22,20.7,21.85714286,142.7,NA
"1594",55,"Lutjanus fulviflamma",0,86.22,20.7,21.85714286,142.7,NA
"1595",55,"Tetradontidae",0,86.22,20.7,21.85714286,142.7,NA
"1596",56,"Butis butis",0,96.62,50.3,55.14285714,126.54,NA
"1597",56,"Halicampus grayii",0,96.62,50.3,55.14285714,126.54,NA
"1598",56,"Apogon amboinensis",0,96.62,50.3,55.14285714,126.54,NA
"1599",56,"Gobidae",0,96.62,50.3,55.14285714,126.54,NA
"1600",56,"Apogon hyalosoma",0,96.62,50.3,55.14285714,126.54,NA
"1601",56,"Eleotris fusca",0,96.62,50.3,55.14285714,126.54,NA
"1602",56,"Zenarchopterus dispar",0,96.62,50.3,55.14285714,126.54,NA
"1603",56,"Acentrogobius caninus",0,96.62,50.3,55.14285714,126.54,NA
"1604",56,"Glosogobius",0,96.62,50.3,55.14285714,126.54,NA
"1605",56,"Horaichthyidae",10,96.62,50.3,55.14285714,126.54,2
"1606",56,"Siganus lineatus",0,96.62,50.3,55.14285714,126.54,NA
"1607",56,"Acentrogobius sp",0,96.62,50.3,55.14285714,126.54,NA
"1608",56,"Arothron hispidus",0,96.62,50.3,55.14285714,126.54,NA
"1609",56,"Siganus vermiculatus",0,96.62,50.3,55.14285714,126.54,NA
"1610",56,"Bostrychus sinensis",0,96.62,50.3,55.14285714,126.54,NA
"1611",56,"Toxotes jaculatrix",0,96.62,50.3,55.14285714,126.54,NA
"1612",56,"Strongylura leiura",0,96.62,50.3,55.14285714,126.54,NA
"1613",56,"Liza macrolepsis",0,96.62,50.3,55.14285714,126.54,NA
"1614",56,"Scatophagus argus",0,96.62,50.3,55.14285714,126.54,NA
"1615",56,"Gerres limbatus",0,96.62,50.3,55.14285714,126.54,NA
"1616",56,"Orange fish",0,96.62,50.3,55.14285714,126.54,NA
"1617",56,"Apogonidae 3",0,96.62,50.3,55.14285714,126.54,NA
"1618",56,"Lutjanus argentimaculatus",0,96.62,50.3,55.14285714,126.54,NA
"1619",56,"Caranx sexfasciatus",0,96.62,50.3,55.14285714,126.54,NA
"1620",56,"Sphaeramia orbicularis",0,96.62,50.3,55.14285714,126.54,NA
"1621",56,"Chanos chanos",0,96.62,50.3,55.14285714,126.54,NA
"1622",56,"Plectorhinchus gibbosus",0,96.62,50.3,55.14285714,126.54,NA
"1623",56,"Lutjanus fulviflamma",0,96.62,50.3,55.14285714,126.54,NA
"1624",56,"Tetradontidae",0,96.62,50.3,55.14285714,126.54,NA
"1625",57,"Butis butis",0,98.96,40.3,43.71428571,116.1,NA
"1626",57,"Halicampus grayii",0,98.96,40.3,43.71428571,116.1,NA
"1627",57,"Apogon amboinensis",0,98.96,40.3,43.71428571,116.1,NA
"1628",57,"Gobidae",0,98.96,40.3,43.71428571,116.1,NA
"1629",57,"Apogon hyalosoma",0,98.96,40.3,43.71428571,116.1,NA
"1630",57,"Eleotris fusca",0,98.96,40.3,43.71428571,116.1,NA
"1631",57,"Zenarchopterus dispar",0,98.96,40.3,43.71428571,116.1,NA
"1632",57,"Acentrogobius caninus",0,98.96,40.3,43.71428571,116.1,NA
"1633",57,"Glosogobius",0,98.96,40.3,43.71428571,116.1,NA
"1634",57,"Horaichthyidae",0,98.96,40.3,43.71428571,116.1,NA
"1635",57,"Siganus lineatus",0,98.96,40.3,43.71428571,116.1,NA
"1636",57,"Acentrogobius sp",0,98.96,40.3,43.71428571,116.1,NA
"1637",57,"Arothron hispidus",0,98.96,40.3,43.71428571,116.1,NA
"1638",57,"Siganus vermiculatus",0,98.96,40.3,43.71428571,116.1,NA
"1639",57,"Bostrychus sinensis",0,98.96,40.3,43.71428571,116.1,NA
"1640",57,"Toxotes jaculatrix",0,98.96,40.3,43.71428571,116.1,NA
"1641",57,"Strongylura leiura",2,98.96,40.3,43.71428571,116.1,2.25
"1642",57,"Liza macrolepsis",0,98.96,40.3,43.71428571,116.1,NA
"1643",57,"Scatophagus argus",0,98.96,40.3,43.71428571,116.1,NA
"1644",57,"Gerres limbatus",0,98.96,40.3,43.71428571,116.1,NA
"1645",57,"Orange fish",0,98.96,40.3,43.71428571,116.1,NA
"1646",57,"Apogonidae 3",0,98.96,40.3,43.71428571,116.1,NA
"1647",57,"Lutjanus argentimaculatus",0,98.96,40.3,43.71428571,116.1,NA
"1648",57,"Caranx sexfasciatus",0,98.96,40.3,43.71428571,116.1,NA
"1649",57,"Sphaeramia orbicularis",0,98.96,40.3,43.71428571,116.1,NA
"1650",57,"Chanos chanos",0,98.96,40.3,43.71428571,116.1,NA
"1651",57,"Plectorhinchus gibbosus",0,98.96,40.3,43.71428571,116.1,NA
"1652",57,"Lutjanus fulviflamma",0,98.96,40.3,43.71428571,116.1,NA
"1653",57,"Tetradontidae",0,98.96,40.3,43.71428571,116.1,NA
"1654",58,"Butis butis",0,88.56,50.8,43,139.58,NA
"1655",58,"Halicampus grayii",0,88.56,50.8,43,139.58,NA
"1656",58,"Apogon amboinensis",0,88.56,50.8,43,139.58,NA
"1657",58,"Gobidae",0,88.56,50.8,43,139.58,NA
"1658",58,"Apogon hyalosoma",0,88.56,50.8,43,139.58,NA
"1659",58,"Eleotris fusca",0,88.56,50.8,43,139.58,NA
"1660",58,"Zenarchopterus dispar",0,88.56,50.8,43,139.58,NA
"1661",58,"Acentrogobius caninus",0,88.56,50.8,43,139.58,NA
"1662",58,"Glosogobius",0,88.56,50.8,43,139.58,NA
"1663",58,"Horaichthyidae",0,88.56,50.8,43,139.58,NA
"1664",58,"Siganus lineatus",0,88.56,50.8,43,139.58,NA
"1665",58,"Acentrogobius sp",0,88.56,50.8,43,139.58,NA
"1666",58,"Arothron hispidus",0,88.56,50.8,43,139.58,NA
"1667",58,"Siganus vermiculatus",0,88.56,50.8,43,139.58,NA
"1668",58,"Bostrychus sinensis",0,88.56,50.8,43,139.58,NA
"1669",58,"Toxotes jaculatrix",0,88.56,50.8,43,139.58,NA
"1670",58,"Strongylura leiura",0,88.56,50.8,43,139.58,NA
"1671",58,"Liza macrolepsis",0,88.56,50.8,43,139.58,NA
"1672",58,"Scatophagus argus",1,88.56,50.8,43,139.58,15
"1673",58,"Gerres limbatus",2,88.56,50.8,43,139.58,6.33
"1674",58,"Orange fish",0,88.56,50.8,43,139.58,NA
"1675",58,"Apogonidae 3",0,88.56,50.8,43,139.58,NA
"1676",58,"Lutjanus argentimaculatus",0,88.56,50.8,43,139.58,NA
"1677",58,"Caranx sexfasciatus",0,88.56,50.8,43,139.58,NA
"1678",58,"Sphaeramia orbicularis",0,88.56,50.8,43,139.58,NA
"1679",58,"Chanos chanos",0,88.56,50.8,43,139.58,NA
"1680",58,"Plectorhinchus gibbosus",0,88.56,50.8,43,139.58,NA
"1681",58,"Lutjanus fulviflamma",0,88.56,50.8,43,139.58,NA
"1682",58,"Tetradontidae",0,88.56,50.8,43,139.58,NA
"1683",59,"Butis butis",0,86.74,30.4,21.85714286,111.66,NA
"1684",59,"Halicampus grayii",0,86.74,30.4,21.85714286,111.66,NA
"1685",59,"Apogon amboinensis",0,86.74,30.4,21.85714286,111.66,NA
"1686",59,"Gobidae",0,86.74,30.4,21.85714286,111.66,NA
"1687",59,"Apogon hyalosoma",0,86.74,30.4,21.85714286,111.66,NA
"1688",59,"Eleotris fusca",0,86.74,30.4,21.85714286,111.66,NA
"1689",59,"Zenarchopterus dispar",0,86.74,30.4,21.85714286,111.66,NA
"1690",59,"Acentrogobius caninus",0,86.74,30.4,21.85714286,111.66,NA
"1691",59,"Glosogobius",0,86.74,30.4,21.85714286,111.66,NA
"1692",59,"Horaichthyidae",0,86.74,30.4,21.85714286,111.66,NA
"1693",59,"Siganus lineatus",0,86.74,30.4,21.85714286,111.66,NA
"1694",59,"Acentrogobius sp",0,86.74,30.4,21.85714286,111.66,NA
"1695",59,"Arothron hispidus",0,86.74,30.4,21.85714286,111.66,NA
"1696",59,"Siganus vermiculatus",0,86.74,30.4,21.85714286,111.66,NA
"1697",59,"Bostrychus sinensis",0,86.74,30.4,21.85714286,111.66,NA
"1698",59,"Toxotes jaculatrix",0,86.74,30.4,21.85714286,111.66,NA
"1699",59,"Strongylura leiura",1,86.74,30.4,21.85714286,111.66,3.8
"1700",59,"Liza macrolepsis",0,86.74,30.4,21.85714286,111.66,NA
"1701",59,"Scatophagus argus",0,86.74,30.4,21.85714286,111.66,NA
"1702",59,"Gerres limbatus",0,86.74,30.4,21.85714286,111.66,NA
"1703",59,"Orange fish",1,86.74,30.4,21.85714286,111.66,9.68
"1704",59,"Apogonidae 3",0,86.74,30.4,21.85714286,111.66,NA
"1705",59,"Lutjanus argentimaculatus",0,86.74,30.4,21.85714286,111.66,NA
"1706",59,"Caranx sexfasciatus",0,86.74,30.4,21.85714286,111.66,NA
"1707",59,"Sphaeramia orbicularis",0,86.74,30.4,21.85714286,111.66,NA
"1708",59,"Chanos chanos",0,86.74,30.4,21.85714286,111.66,NA
"1709",59,"Plectorhinchus gibbosus",0,86.74,30.4,21.85714286,111.66,NA
"1710",59,"Lutjanus fulviflamma",0,86.74,30.4,21.85714286,111.66,NA
"1711",59,"Tetradontidae",0,86.74,30.4,21.85714286,111.66,NA
"1712",60,"Butis butis",0,94.54,50.2,32.28571429,157.34,NA
"1713",60,"Halicampus grayii",0,94.54,50.2,32.28571429,157.34,NA
"1714",60,"Apogon amboinensis",0,94.54,50.2,32.28571429,157.34,NA
"1715",60,"Gobidae",0,94.54,50.2,32.28571429,157.34,NA
"1716",60,"Apogon hyalosoma",0,94.54,50.2,32.28571429,157.34,NA
"1717",60,"Eleotris fusca",0,94.54,50.2,32.28571429,157.34,NA
"1718",60,"Zenarchopterus dispar",0,94.54,50.2,32.28571429,157.34,NA
"1719",60,"Acentrogobius caninus",0,94.54,50.2,32.28571429,157.34,NA
"1720",60,"Glosogobius",0,94.54,50.2,32.28571429,157.34,NA
"1721",60,"Horaichthyidae",8,94.54,50.2,32.28571429,157.34,2
"1722",60,"Siganus lineatus",0,94.54,50.2,32.28571429,157.34,NA
"1723",60,"Acentrogobius sp",0,94.54,50.2,32.28571429,157.34,NA
"1724",60,"Arothron hispidus",0,94.54,50.2,32.28571429,157.34,NA
"1725",60,"Siganus vermiculatus",0,94.54,50.2,32.28571429,157.34,NA
"1726",60,"Bostrychus sinensis",0,94.54,50.2,32.28571429,157.34,NA
"1727",60,"Toxotes jaculatrix",0,94.54,50.2,32.28571429,157.34,NA
"1728",60,"Strongylura leiura",0,94.54,50.2,32.28571429,157.34,NA
"1729",60,"Liza macrolepsis",0,94.54,50.2,32.28571429,157.34,NA
"1730",60,"Scatophagus argus",0,94.54,50.2,32.28571429,157.34,NA
"1731",60,"Gerres limbatus",0,94.54,50.2,32.28571429,157.34,NA
"1732",60,"Orange fish",0,94.54,50.2,32.28571429,157.34,NA
"1733",60,"Apogonidae 3",0,94.54,50.2,32.28571429,157.34,NA
"1734",60,"Lutjanus argentimaculatus",0,94.54,50.2,32.28571429,157.34,NA
"1735",60,"Caranx sexfasciatus",0,94.54,50.2,32.28571429,157.34,NA
"1736",60,"Sphaeramia orbicularis",0,94.54,50.2,32.28571429,157.34,NA
"1737",60,"Chanos chanos",0,94.54,50.2,32.28571429,157.34,NA
"1738",60,"Plectorhinchus gibbosus",0,94.54,50.2,32.28571429,157.34,NA
"1739",60,"Lutjanus fulviflamma",0,94.54,50.2,32.28571429,157.34,NA
"1740",60,"Tetradontidae",0,94.54,50.2,32.28571429,157.34,NA
"1741",61,"Butis butis",0,67.76,30,26.85714286,70.45,NA
"1742",61,"Halicampus grayii",0,67.76,30,26.85714286,70.45,NA
"1743",61,"Apogon amboinensis",0,67.76,30,26.85714286,70.45,NA
"1744",61,"Gobidae",0,67.76,30,26.85714286,70.45,NA
"1745",61,"Apogon hyalosoma",0,67.76,30,26.85714286,70.45,NA
"1746",61,"Eleotris fusca",0,67.76,30,26.85714286,70.45,NA
"1747",61,"Zenarchopterus dispar",0,67.76,30,26.85714286,70.45,NA
"1748",61,"Acentrogobius caninus",0,67.76,30,26.85714286,70.45,NA
"1749",61,"Glosogobius",0,67.76,30,26.85714286,70.45,NA
"1750",61,"Horaichthyidae",16,67.76,30,26.85714286,70.45,2
"1751",61,"Siganus lineatus",0,67.76,30,26.85714286,70.45,NA
"1752",61,"Acentrogobius sp",0,67.76,30,26.85714286,70.45,NA
"1753",61,"Arothron hispidus",0,67.76,30,26.85714286,70.45,NA
"1754",61,"Siganus vermiculatus",0,67.76,30,26.85714286,70.45,NA
"1755",61,"Bostrychus sinensis",0,67.76,30,26.85714286,70.45,NA
"1756",61,"Toxotes jaculatrix",0,67.76,30,26.85714286,70.45,NA
"1757",61,"Strongylura leiura",0,67.76,30,26.85714286,70.45,NA
"1758",61,"Liza macrolepsis",0,67.76,30,26.85714286,70.45,NA
"1759",61,"Scatophagus argus",0,67.76,30,26.85714286,70.45,NA
"1760",61,"Gerres limbatus",0,67.76,30,26.85714286,70.45,NA
"1761",61,"Orange fish",0,67.76,30,26.85714286,70.45,NA
"1762",61,"Apogonidae 3",0,67.76,30,26.85714286,70.45,NA
"1763",61,"Lutjanus argentimaculatus",0,67.76,30,26.85714286,70.45,NA
"1764",61,"Caranx sexfasciatus",0,67.76,30,26.85714286,70.45,NA
"1765",61,"Sphaeramia orbicularis",0,67.76,30,26.85714286,70.45,NA
"1766",61,"Chanos chanos",0,67.76,30,26.85714286,70.45,NA
"1767",61,"Plectorhinchus gibbosus",0,67.76,30,26.85714286,70.45,NA
"1768",61,"Lutjanus fulviflamma",0,67.76,30,26.85714286,70.45,NA
"1769",61,"Tetradontidae",0,67.76,30,26.85714286,70.45,NA
"1770",62,"Butis butis",0,98.96,40.3,31.14285714,58.6,NA
"1771",62,"Halicampus grayii",0,98.96,40.3,31.14285714,58.6,NA
"1772",62,"Apogon amboinensis",0,98.96,40.3,31.14285714,58.6,NA
"1773",62,"Gobidae",0,98.96,40.3,31.14285714,58.6,NA
"1774",62,"Apogon hyalosoma",0,98.96,40.3,31.14285714,58.6,NA
"1775",62,"Eleotris fusca",0,98.96,40.3,31.14285714,58.6,NA
"1776",62,"Zenarchopterus dispar",0,98.96,40.3,31.14285714,58.6,NA
"1777",62,"Acentrogobius caninus",0,98.96,40.3,31.14285714,58.6,NA
"1778",62,"Glosogobius",0,98.96,40.3,31.14285714,58.6,NA
"1779",62,"Horaichthyidae",0,98.96,40.3,31.14285714,58.6,NA
"1780",62,"Siganus lineatus",0,98.96,40.3,31.14285714,58.6,NA
"1781",62,"Acentrogobius sp",0,98.96,40.3,31.14285714,58.6,NA
"1782",62,"Arothron hispidus",0,98.96,40.3,31.14285714,58.6,NA
"1783",62,"Siganus vermiculatus",0,98.96,40.3,31.14285714,58.6,NA
"1784",62,"Bostrychus sinensis",0,98.96,40.3,31.14285714,58.6,NA
"1785",62,"Toxotes jaculatrix",0,98.96,40.3,31.14285714,58.6,NA
"1786",62,"Strongylura leiura",0,98.96,40.3,31.14285714,58.6,NA
"1787",62,"Liza macrolepsis",0,98.96,40.3,31.14285714,58.6,NA
"1788",62,"Scatophagus argus",0,98.96,40.3,31.14285714,58.6,NA
"1789",62,"Gerres limbatus",0,98.96,40.3,31.14285714,58.6,NA
"1790",62,"Orange fish",0,98.96,40.3,31.14285714,58.6,NA
"1791",62,"Apogonidae 3",0,98.96,40.3,31.14285714,58.6,NA
"1792",62,"Lutjanus argentimaculatus",0,98.96,40.3,31.14285714,58.6,NA
"1793",62,"Caranx sexfasciatus",0,98.96,40.3,31.14285714,58.6,NA
"1794",62,"Sphaeramia orbicularis",0,98.96,40.3,31.14285714,58.6,NA
"1795",62,"Chanos chanos",0,98.96,40.3,31.14285714,58.6,NA
"1796",62,"Plectorhinchus gibbosus",0,98.96,40.3,31.14285714,58.6,NA
"1797",62,"Lutjanus fulviflamma",0,98.96,40.3,31.14285714,58.6,NA
"1798",62,"Tetradontidae",0,98.96,40.3,31.14285714,58.6,NA
"1799",63,"Butis butis",0,100,50.3,19.57142857,56.11,NA
"1800",63,"Halicampus grayii",0,100,50.3,19.57142857,56.11,NA
"1801",63,"Apogon amboinensis",0,100,50.3,19.57142857,56.11,NA
"1802",63,"Gobidae",0,100,50.3,19.57142857,56.11,NA
"1803",63,"Apogon hyalosoma",0,100,50.3,19.57142857,56.11,NA
"1804",63,"Eleotris fusca",0,100,50.3,19.57142857,56.11,NA
"1805",63,"Zenarchopterus dispar",0,100,50.3,19.57142857,56.11,NA
"1806",63,"Acentrogobius caninus",0,100,50.3,19.57142857,56.11,NA
"1807",63,"Glosogobius",0,100,50.3,19.57142857,56.11,NA
"1808",63,"Horaichthyidae",70,100,50.3,19.57142857,56.11,2
"1809",63,"Siganus lineatus",0,100,50.3,19.57142857,56.11,NA
"1810",63,"Acentrogobius sp",0,100,50.3,19.57142857,56.11,NA
"1811",63,"Arothron hispidus",0,100,50.3,19.57142857,56.11,NA
"1812",63,"Siganus vermiculatus",0,100,50.3,19.57142857,56.11,NA
"1813",63,"Bostrychus sinensis",0,100,50.3,19.57142857,56.11,NA
"1814",63,"Toxotes jaculatrix",0,100,50.3,19.57142857,56.11,NA
"1815",63,"Strongylura leiura",0,100,50.3,19.57142857,56.11,NA
"1816",63,"Liza macrolepsis",0,100,50.3,19.57142857,56.11,NA
"1817",63,"Scatophagus argus",0,100,50.3,19.57142857,56.11,NA
"1818",63,"Gerres limbatus",0,100,50.3,19.57142857,56.11,NA
"1819",63,"Orange fish",0,100,50.3,19.57142857,56.11,NA
"1820",63,"Apogonidae 3",40,100,50.3,19.57142857,56.11,1.5
"1821",63,"Lutjanus argentimaculatus",0,100,50.3,19.57142857,56.11,NA
"1822",63,"Caranx sexfasciatus",0,100,50.3,19.57142857,56.11,NA
"1823",63,"Sphaeramia orbicularis",0,100,50.3,19.57142857,56.11,NA
"1824",63,"Chanos chanos",0,100,50.3,19.57142857,56.11,NA
"1825",63,"Plectorhinchus gibbosus",0,100,50.3,19.57142857,56.11,NA
"1826",63,"Lutjanus fulviflamma",0,100,50.3,19.57142857,56.11,NA
"1827",63,"Tetradontidae",0,100,50.3,19.57142857,56.11,NA
"1828",64,"Butis butis",0,84.4,30.2,34.14285714,38.99,NA
"1829",64,"Halicampus grayii",0,84.4,30.2,34.14285714,38.99,NA
"1830",64,"Apogon amboinensis",0,84.4,30.2,34.14285714,38.99,NA
"1831",64,"Gobidae",0,84.4,30.2,34.14285714,38.99,NA
"1832",64,"Apogon hyalosoma",0,84.4,30.2,34.14285714,38.99,NA
"1833",64,"Eleotris fusca",0,84.4,30.2,34.14285714,38.99,NA
"1834",64,"Zenarchopterus dispar",0,84.4,30.2,34.14285714,38.99,NA
"1835",64,"Acentrogobius caninus",0,84.4,30.2,34.14285714,38.99,NA
"1836",64,"Glosogobius",0,84.4,30.2,34.14285714,38.99,NA
"1837",64,"Horaichthyidae",20,84.4,30.2,34.14285714,38.99,2
"1838",64,"Siganus lineatus",0,84.4,30.2,34.14285714,38.99,NA
"1839",64,"Acentrogobius sp",0,84.4,30.2,34.14285714,38.99,NA
"1840",64,"Arothron hispidus",0,84.4,30.2,34.14285714,38.99,NA
"1841",64,"Siganus vermiculatus",0,84.4,30.2,34.14285714,38.99,NA
"1842",64,"Bostrychus sinensis",0,84.4,30.2,34.14285714,38.99,NA
"1843",64,"Toxotes jaculatrix",0,84.4,30.2,34.14285714,38.99,NA
"1844",64,"Strongylura leiura",0,84.4,30.2,34.14285714,38.99,NA
"1845",64,"Liza macrolepsis",0,84.4,30.2,34.14285714,38.99,NA
"1846",64,"Scatophagus argus",0,84.4,30.2,34.14285714,38.99,NA
"1847",64,"Gerres limbatus",0,84.4,30.2,34.14285714,38.99,NA
"1848",64,"Orange fish",0,84.4,30.2,34.14285714,38.99,NA
"1849",64,"Apogonidae 3",0,84.4,30.2,34.14285714,38.99,NA
"1850",64,"Lutjanus argentimaculatus",0,84.4,30.2,34.14285714,38.99,NA
"1851",64,"Caranx sexfasciatus",0,84.4,30.2,34.14285714,38.99,NA
"1852",64,"Sphaeramia orbicularis",0,84.4,30.2,34.14285714,38.99,NA
"1853",64,"Chanos chanos",0,84.4,30.2,34.14285714,38.99,NA
"1854",64,"Plectorhinchus gibbosus",0,84.4,30.2,34.14285714,38.99,NA
"1855",64,"Lutjanus fulviflamma",0,84.4,30.2,34.14285714,38.99,NA
"1856",64,"Tetradontidae",0,84.4,30.2,34.14285714,38.99,NA
"1857",65,"Butis butis",0,100,60.4,11.28571429,81.95,NA
"1858",65,"Halicampus grayii",0,100,60.4,11.28571429,81.95,NA
"1859",65,"Apogon amboinensis",0,100,60.4,11.28571429,81.95,NA
"1860",65,"Gobidae",0,100,60.4,11.28571429,81.95,NA
"1861",65,"Apogon hyalosoma",0,100,60.4,11.28571429,81.95,NA
"1862",65,"Eleotris fusca",0,100,60.4,11.28571429,81.95,NA
"1863",65,"Zenarchopterus dispar",2,100,60.4,11.28571429,81.95,10.1
"1864",65,"Acentrogobius caninus",0,100,60.4,11.28571429,81.95,NA
"1865",65,"Glosogobius",0,100,60.4,11.28571429,81.95,NA
"1866",65,"Horaichthyidae",10,100,60.4,11.28571429,81.95,2
"1867",65,"Siganus lineatus",0,100,60.4,11.28571429,81.95,NA
"1868",65,"Acentrogobius sp",0,100,60.4,11.28571429,81.95,NA
"1869",65,"Arothron hispidus",0,100,60.4,11.28571429,81.95,NA
"1870",65,"Siganus vermiculatus",0,100,60.4,11.28571429,81.95,NA
"1871",65,"Bostrychus sinensis",0,100,60.4,11.28571429,81.95,NA
"1872",65,"Toxotes jaculatrix",0,100,60.4,11.28571429,81.95,NA
"1873",65,"Strongylura leiura",1,100,60.4,11.28571429,81.95,13.5
"1874",65,"Liza macrolepsis",0,100,60.4,11.28571429,81.95,NA
"1875",65,"Scatophagus argus",0,100,60.4,11.28571429,81.95,NA
"1876",65,"Gerres limbatus",0,100,60.4,11.28571429,81.95,NA
"1877",65,"Orange fish",0,100,60.4,11.28571429,81.95,NA
"1878",65,"Apogonidae 3",0,100,60.4,11.28571429,81.95,NA
"1879",65,"Lutjanus argentimaculatus",0,100,60.4,11.28571429,81.95,NA
"1880",65,"Caranx sexfasciatus",0,100,60.4,11.28571429,81.95,NA
"1881",65,"Sphaeramia orbicularis",0,100,60.4,11.28571429,81.95,NA
"1882",65,"Chanos chanos",0,100,60.4,11.28571429,81.95,NA
"1883",65,"Plectorhinchus gibbosus",0,100,60.4,11.28571429,81.95,NA
"1884",65,"Lutjanus fulviflamma",0,100,60.4,11.28571429,81.95,NA
"1885",65,"Tetradontidae",0,100,60.4,11.28571429,81.95,NA
"1886",66,"Butis butis",0,89.6,50.7,28.28571429,66.2,NA
"1887",66,"Halicampus grayii",0,89.6,50.7,28.28571429,66.2,NA
"1888",66,"Apogon amboinensis",0,89.6,50.7,28.28571429,66.2,NA
"1889",66,"Gobidae",0,89.6,50.7,28.28571429,66.2,NA
"1890",66,"Apogon hyalosoma",0,89.6,50.7,28.28571429,66.2,NA
"1891",66,"Eleotris fusca",0,89.6,50.7,28.28571429,66.2,NA
"1892",66,"Zenarchopterus dispar",0,89.6,50.7,28.28571429,66.2,NA
"1893",66,"Acentrogobius caninus",0,89.6,50.7,28.28571429,66.2,NA
"1894",66,"Glosogobius",0,89.6,50.7,28.28571429,66.2,NA
"1895",66,"Horaichthyidae",0,89.6,50.7,28.28571429,66.2,NA
"1896",66,"Siganus lineatus",0,89.6,50.7,28.28571429,66.2,NA
"1897",66,"Acentrogobius sp",0,89.6,50.7,28.28571429,66.2,NA
"1898",66,"Arothron hispidus",0,89.6,50.7,28.28571429,66.2,NA
"1899",66,"Siganus vermiculatus",0,89.6,50.7,28.28571429,66.2,NA
"1900",66,"Bostrychus sinensis",0,89.6,50.7,28.28571429,66.2,NA
"1901",66,"Toxotes jaculatrix",0,89.6,50.7,28.28571429,66.2,NA
"1902",66,"Strongylura leiura",0,89.6,50.7,28.28571429,66.2,NA
"1903",66,"Liza macrolepsis",0,89.6,50.7,28.28571429,66.2,NA
"1904",66,"Scatophagus argus",0,89.6,50.7,28.28571429,66.2,NA
"1905",66,"Gerres limbatus",0,89.6,50.7,28.28571429,66.2,NA
"1906",66,"Orange fish",0,89.6,50.7,28.28571429,66.2,NA
"1907",66,"Apogonidae 3",40,89.6,50.7,28.28571429,66.2,2.288
"1908",66,"Lutjanus argentimaculatus",1,89.6,50.7,28.28571429,66.2,22.05
"1909",66,"Caranx sexfasciatus",0,89.6,50.7,28.28571429,66.2,NA
"1910",66,"Sphaeramia orbicularis",0,89.6,50.7,28.28571429,66.2,NA
"1911",66,"Chanos chanos",0,89.6,50.7,28.28571429,66.2,NA
"1912",66,"Plectorhinchus gibbosus",0,89.6,50.7,28.28571429,66.2,NA
"1913",66,"Lutjanus fulviflamma",0,89.6,50.7,28.28571429,66.2,NA
"1914",66,"Tetradontidae",0,89.6,50.7,28.28571429,66.2,NA
"1915",67,"Butis butis",0,99.22,60.2,18.14285714,79.47,NA
"1916",67,"Halicampus grayii",0,99.22,60.2,18.14285714,79.47,NA
"1917",67,"Apogon amboinensis",0,99.22,60.2,18.14285714,79.47,NA
"1918",67,"Gobidae",0,99.22,60.2,18.14285714,79.47,NA
