point.name,species,abundance,position,presence,point.no,canopy.type,distance.class,season,host.habit,host.abundance,flowering.tree,host.presence,total_flowers
OVP_CIC_5,Tiny Grass Blue,0,NA,0,20,Closed,Interior,Late Season,Herb,19,0,1,0
OVP_CIC_5,Transparent Six-line Blue,0,NA,0,20,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_5,White-Bar Bushbrown,0,NA,0,20,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_5,White Fourring,0,NA,0,20,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_5,Yamfly,0,NA,0,20,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_5,Zebra Blue,0,NA,0,20,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Banded Blue Pierrot,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Black Prince,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Blue Admiral,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Blue Mormon,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Blue Pansy,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Brown King Crow,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Bush Hopper,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Chestnut-streaked Sailer,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Chestnut Bob,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Chocolate Albatross,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Chocolate Pansy,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Clipper,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Albatross,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Bushbrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Castor,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Cerulean,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Crow,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Dart,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Emigrant,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Evening Brown,1,Ground,1,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Fivering,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Fourring,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Hedge Blue,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Jay,0,NA,0,22,Closed,Interior,Late Season,Tree,1,0,1,0
OVP_CIC_7,Common Jezebel,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Lascar,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Line Blue,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Map,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Mormon,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Rose,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Sailer,1,Mid canopy,1,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Small Flat,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Common Treebrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Contiguous Swift,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Danaid Eggfly,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Dark Cerulean,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Dark Evening Brown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Dark Palm-Dart,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Dusky Partwing,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Evening Brown Sp,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Gladeye Bushbrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Glassy Tiger,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Great Eggfly,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Great Orange Tip,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Grey Count,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Karwar Swift,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Lemon Pansy,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Lesser Gull,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Malabar banded Peacock,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Malabar Raven,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Malabar Tree Nymph,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Metallic Cerulean,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Nilgiri Tiger,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Opaque Six-lineblue,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Palni Dart,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Paris Peacock,0,NA,0,22,Closed,Interior,Late Season,Tree,1,0,1,0
OVP_CIC_7,Plum Judy,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Psyche,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Pygmy Scrub Hopper,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Quaker,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Red-disc Bushbrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Red Helen,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Rustic ,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Sahyadri Cabbage White,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Sahyadri Plain Puffin,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Smaller Dartlet,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Smooth-eyed Bushbrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Southern Birdwing,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Striped Tiger,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Tailed Jay,0,NA,0,22,Closed,Interior,Late Season,Tree,1,0,1,0
OVP_CIC_7,Tamil Treebrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Tamil Yeoman,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Tiny Grass Blue,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Transparent Six-line Blue,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,White-Bar Bushbrown,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,White Fourring,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Yamfly,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_7,Zebra Blue,0,NA,0,22,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Banded Blue Pierrot,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Black Prince,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Blue Admiral,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Blue Mormon,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Blue Pansy,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Brown King Crow,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Bush Hopper,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Chestnut-streaked Sailer,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Chestnut Bob,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Chocolate Albatross,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Chocolate Pansy,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Clipper,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Albatross,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Bushbrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Castor,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Cerulean,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Crow,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Dart,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Emigrant,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Evening Brown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Fivering,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Fourring,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Hedge Blue,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Jay,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Jezebel,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Lascar,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Line Blue,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Map,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Mormon,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Rose,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Sailer,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Small Flat,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Common Treebrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Contiguous Swift,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Danaid Eggfly,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Dark Cerulean,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Dark Evening Brown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Dark Palm-Dart,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Dusky Partwing,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Evening Brown Sp,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Gladeye Bushbrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Glassy Tiger,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Great Eggfly,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Great Orange Tip,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Grey Count,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Karwar Swift,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Lemon Pansy,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Lesser Gull,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Malabar banded Peacock,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Malabar Raven,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Malabar Tree Nymph,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Metallic Cerulean,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Nilgiri Tiger,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Opaque Six-lineblue,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Palni Dart,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Paris Peacock,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Plum Judy,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Psyche,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Pygmy Scrub Hopper,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Quaker,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Red-disc Bushbrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Red Helen,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Rustic ,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Sahyadri Cabbage White,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Sahyadri Plain Puffin,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Smaller Dartlet,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Smooth-eyed Bushbrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Southern Birdwing,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Striped Tiger,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Tailed Jay,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Tamil Treebrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Tamil Yeoman,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Tiny Grass Blue,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Transparent Six-line Blue,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,White-Bar Bushbrown,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,White Fourring,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Yamfly,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIC_8,Zebra Blue,0,NA,0,23,Closed,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Banded Blue Pierrot,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Black Prince,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Blue Admiral,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Blue Mormon,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Blue Pansy,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Brown King Crow,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Bush Hopper,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Chestnut-streaked Sailer,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Chestnut Bob,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Chocolate Albatross,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Chocolate Pansy,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Clipper,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Albatross,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Bushbrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Castor,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Cerulean,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Crow,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Dart,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Emigrant,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Evening Brown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Fivering,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Fourring,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Hedge Blue,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Jay,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Jezebel,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Lascar,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Line Blue,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Map,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Mormon,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Rose,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Sailer,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Small Flat,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Common Treebrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Contiguous Swift,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Danaid Eggfly,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Dark Cerulean,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Dark Evening Brown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Dark Palm-Dart,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Dusky Partwing,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Evening Brown Sp,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Gladeye Bushbrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Glassy Tiger,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Great Eggfly,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Great Orange Tip,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Grey Count,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Karwar Swift,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Lemon Pansy,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Lesser Gull,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Malabar banded Peacock,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Malabar Raven,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Malabar Tree Nymph,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Metallic Cerulean,3,Ground,1,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Nilgiri Tiger,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Opaque Six-lineblue,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Palni Dart,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Paris Peacock,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Plum Judy,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Psyche,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Pygmy Scrub Hopper,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Quaker,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Red-disc Bushbrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Red Helen,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Rustic ,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Sahyadri Cabbage White,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Sahyadri Plain Puffin,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Smaller Dartlet,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Smooth-eyed Bushbrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Southern Birdwing,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Striped Tiger,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Tailed Jay,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Tamil Treebrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Tamil Yeoman,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Tiny Grass Blue,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Transparent Six-line Blue,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,White-Bar Bushbrown,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,White Fourring,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Yamfly,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_2,Zebra Blue,0,NA,0,17,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Banded Blue Pierrot,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Black Prince,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Blue Admiral,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Blue Mormon,1,Ground,1,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Blue Pansy,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Brown King Crow,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Bush Hopper,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Chestnut-streaked Sailer,1,Mid canopy,1,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Chestnut Bob,0,NA,0,18,Open,Interior,Late Season,Herb,7,0,1,0
OVP_CIO_3,Chocolate Albatross,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Chocolate Pansy,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Clipper,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Albatross,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Bushbrown,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Castor,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Cerulean,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Crow,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Dart,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Emigrant,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Evening Brown,0,NA,0,18,Open,Interior,Late Season,Herb,7,0,1,0
OVP_CIO_3,Common Fivering,0,NA,0,18,Open,Interior,Late Season,Herb,7,0,1,0
OVP_CIO_3,Common Fourring,2,Ground,1,18,Open,Interior,Late Season,Herb,7,0,1,0
OVP_CIO_3,Common Hedge Blue,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Jay,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Jezebel,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Lascar,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Line Blue,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Map,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Mormon,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Rose,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
OVP_CIO_3,Common Sailer,0,NA,0,18,Open,Interior,Late Season,NA,0,0,0,0
